Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
53	:	1522453367.379	   360.802	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/flops-6 && timeout --signal=TERM 6m time ./flops-6.exe   < /dev/stdin > /dev/null
54	:	1522453374.459	   360.665	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/flops-7 && timeout --signal=TERM 6m time ./flops-7.exe   < /dev/stdin > /dev/null
55	:	1522453405.380	   360.473	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/flops-8 && timeout --signal=TERM 6m time ./flops-8.exe   < /dev/stdin > /dev/null
56	:	1522453433.653	   360.562	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/fp-convert && timeout --signal=TERM 6m time ./fp-convert.exe   < /dev/stdin > /dev/null
66	:	1522453794.221	     0.528	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/revertBits && timeout --signal=TERM 6m time ./revertBits.exe   < /dev/stdin > /dev/null
57	:	1522453509.891	   360.116	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/himenobmtxpa && timeout --signal=TERM 6m time ./himenobmtxpa.exe   < /dev/stdin > /dev/null
58	:	1522453574.983	   360.894	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/lowercase && timeout --signal=TERM 6m time ./lowercase.exe   < /dev/stdin > /dev/null
59	:	1522453624.507	   360.411	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/mandel && timeout --signal=TERM 6m time ./mandel.exe   < /dev/stdin > /dev/null
60	:	1522453633.967	   361.015	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/mandel-2 && timeout --signal=TERM 6m time ./mandel-2.exe   < /dev/stdin > /dev/null
70	:	1522453984.923	    79.253	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Shootout/ackermann && timeout --signal=TERM 6m time ./ackermann.exe   < /dev/stdin > /dev/null
61	:	1522453728.176	   360.344	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/matmul_f64_4x4 && timeout --signal=TERM 6m time ./matmul_f64_4x4.exe   < /dev/stdin > /dev/null
62	:	1522453728.180	   360.346	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/oourafft && timeout --signal=TERM 6m time ./oourafft.exe   < /dev/stdin > /dev/null
63	:	1522453728.185	   360.347	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/perlin && timeout --signal=TERM 6m time ./perlin.exe   < /dev/stdin > /dev/null
75	:	1522454088.538	     0.532	0	0	0	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Shootout/hello && timeout --signal=TERM 6m time ./hello.exe   < /dev/stdin > /dev/null
64	:	1522453735.155	   360.197	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/pi && timeout --signal=TERM 6m time ./pi.exe   < /dev/stdin > /dev/null
65	:	1522453765.860	   360.663	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/ReedSolomon && timeout --signal=TERM 6m time ./ReedSolomon.exe   < /dev/stdin > /dev/null
67	:	1522453794.754	   360.134	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/richards_benchmark && timeout --signal=TERM 6m time ./richards_benchmark.exe   < /dev/stdin > /dev/null
68	:	1522453870.027	   360.835	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/salsa20 && timeout --signal=TERM 6m time ./salsa20.exe   < /dev/stdin > /dev/null
69	:	1522453935.883	   360.990	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Misc/whetstone && timeout --signal=TERM 6m time ./whetstone.exe   < /dev/stdin > /dev/null
71	:	1522453994.988	   360.245	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Shootout/ary3 && timeout --signal=TERM 6m time ./ary3.exe   < /dev/stdin > /dev/null
72	:	1522454064.183	   361.028	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Shootout/fib2 && timeout --signal=TERM 6m time ./fib2.exe   < /dev/stdin > /dev/null
73	:	1522454088.527	   360.025	0	0	124	0	cd /home/guilhermel/Programs/tf_faun/Benchs/Shootout/hash && timeout --signal=TERM 6m time ./hash.exe   < /dev/stdin > /dev/null
